,artist_name,end_time,ms_played,track_name,track_id
4733,Playboi Carti,2022-05-27 22:37,197898,Stop Breathing,2lLG56qpLP3UbcLuzMvkWX
4734,Playboi Carti,2022-05-27 22:40,193234,Sky,29TPjc8wxfz4XMn21O7VsZ
4735,A$AP Rocky,2022-05-27 22:44,205040,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
4736,Frank Ocean,2022-05-27 22:49,302346,Novacane,4osgfFTICMkcGbbigdsa53
4737,Drake,2022-05-27 22:55,208946,Find Your Love,4BycRneKmOs6MhYG9THsuX
4738,Drake,2022-05-27 22:59,227880,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH
4739,Unknown Artist,2022-05-27 23:03,216242,Unknown Track,7eJja8Vmb4TAj46iq283dV
4740,Fivio Foreign,2022-05-27 23:06,158771,Magic City,6qHhHEBX3W1ahFasgShdih
4741,Tory Lanez,2022-05-27 23:08,132023,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF
4742,Lil Baby,2022-05-27 23:10,154023,Pure Cocaine,577YBGuskWkVDCxZrLRB4v
4743,Kodak Black,2022-05-27 23:13,169344,Transportin',1WIZiOuNO3woKfdlSK2gNn
4744,Duke Deuce,2022-05-27 23:15,113149,Crunk Ain't Dead,4RsTfAuTiUyL7GKGPiNC0w
4745,Biig Piig,2022-05-27 23:16,41999,Cuenta Lo,549VARqe57rM5u8vkzTPgs
4746,Of The Trees,2022-05-27 23:20,234244,Windhorse,6tTDDMmEJpyA97VNYQjjeP
4747,High Klassified,2022-05-27 23:21,56109,Dojo (feat. TroyBoi),4u4qWIezCZStrTvpQJGIBM
4748,Gunna,2022-05-27 23:21,952,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
4749,GRiZ,2022-05-27 23:21,0,Juicy,7924NRevY7KfgupyhT6Xky
4750,Juice WRLD,2022-05-27 23:21,1160,Feline (with Polo G & Trippie Redd),45ttRl8uNtJkop7r9dmP4e
4751,MAX,2022-05-27 23:21,0,Acid Dreams,3XEdqQtGHAM5huMrs3RaKN
4752,MAX,2022-05-27 23:51,183930,Acid Dreams,3XEdqQtGHAM5huMrs3RaKN
4753,GRiZ,2022-05-27 23:59,25687,Juicy,7924NRevY7KfgupyhT6Xky
4754,A$AP Rocky,2022-05-28 00:02,174862,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)",5x8NgG7Ya18m9wafOvvWYk
4755,Tchami,2022-05-28 00:02,812,Praise (feat. Gunna),5cz0T1Q8AmpY18TDLAe2ja
4756,Big Gigantic,2022-05-28 00:02,0,Friends - Party Pupils Remix,3qEcwHugVgkxMkpPudYuSx
4757,Kanye West,2022-05-28 00:02,650,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO
4758,Kanye West,2022-05-28 00:02,859,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO
4759,Teedra Moses,2022-05-28 00:02,92,Be Your Girl (Kaytranada Edition),38spM0LahLUfQhOMAqA7AI
4760,JID,2022-05-28 00:02,580,Westbrook (with A$AP Ferg),0GTzZhS8P50p922OEuoNLF
4761,JID,2022-05-28 00:02,0,Westbrook (with A$AP Ferg),0GTzZhS8P50p922OEuoNLF
4762,JID,2022-05-28 00:08,237297,Westbrook (with A$AP Ferg),0GTzZhS8P50p922OEuoNLF
4763,Kanye West,2022-05-28 00:12,237506,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO
4764,Juicy J,2022-05-28 00:16,278826,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),7EZPH9Px3gXlxD5KJDwtwc
4765,Lil Eazzyy,2022-05-28 00:18,128014,Onna Come Up,0e4A9Fak1nJ7RtBD8YpoEo
4766,Denzel Curry,2022-05-28 00:22,227373,SUMO | ZUMO,7EHAXZenBzmGCpccWCyg8z
4767,Of The Trees,2022-05-28 00:23,905,Windhorse,6tTDDMmEJpyA97VNYQjjeP
4768,GRiZ,2022-05-28 00:23,31600,Vibe Check,6e2kwYm4qe4hFbOkLm4nbF
4769,deprezz,2022-05-28 00:25,111049,baby girl,2cSdAkzAf2T4j4aLvx4LLz
4770,Da Oracle,2022-05-28 00:27,173557,All That,1aW7hXwk360pZhHQcpvcZR
4771,A$AP Rocky,2022-05-28 00:29,77506,M'$ (feat. Lil Wayne),29ZSk6XmWPx3DX69xBb7Yi
4772,The Weeknd,2022-05-28 00:34,275555,Out of Time - KAYTRANADA Remix,4Rrj1QxDqsj28gv9SiHQRA
4773,NAV,2022-05-28 00:36,5979,Call Me,1xpXnpIpuvzpx9jz15baJF
4774,Diplo,2022-05-28 00:36,73776,Humble,6w81NLZP7XWi7aIJ0EXod7
4775,The Weeknd,2022-05-28 00:40,275555,Out of Time - KAYTRANADA Remix,4Rrj1QxDqsj28gv9SiHQRA
4776,Oasis,2022-05-28 00:45,258906,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
4777,Baby Keem,2022-05-28 00:54,150306,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR
4778,Marshmello,2022-05-28 00:57,179154,Moving On,6Ehy8wRUYjAZcMMRCxMZVM
4779,Juice WRLD,2022-05-28 01:01,205484,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG
4780,Marshmello,2022-05-28 01:04,180822,Silence,7vGuf3Y35N4wmASOKLUVVU
4781,Marshmello,2022-05-28 01:06,139233,Spotlight,6VrCmhRBFnuGKmtNfk4jDs
4782,Marshmello,2022-05-28 01:10,205119,Silence - Illenium Remix,5ip3FCi89E2eDtId6kcJmo
4783,Marshmello,2022-05-28 01:13,174289,Be Kind (with Halsey) [Surf Mesa Remix],3QNG9RhD93ypeMp3DUmkaO
4784,Marshmello,2022-05-28 01:16,197009,Baggin',09iKyqKI8AGb0w4eajgWE8
4785,Marshmello,2022-05-28 01:20,246760,Stars,6GRMKQ3RrivYgLEO6h7ebu
4786,Marshmello,2022-05-28 01:23,172761,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A
4787,Marshmello,2022-05-28 01:28,186024,Tongue Tied (with YUNGBLUD & blackbear),7jzldCBnJjpJM3epzJ85KE
4788,YUNGBLUD,2022-05-28 01:30,163861,strawberry lipstick,75ELnvpSiymLZVmYvqyvZJ
4789,YUNGBLUD,2022-05-28 01:33,181837,mars,6C6aknFp2XtjIq7xuvyfuY
4790,YUNGBLUD,2022-05-28 02:11,167365,cotton candy,5lVZiDONIcGowIOetTZ4ps
4791,Marshmello,2022-05-28 02:15,237472,Ritual (feat. Wrabel),04AYgtKFrpldRXe5y0LNGQ
4792,Marshmello,2022-05-28 02:17,152414,Bad Bitches (feat. Megan Thee Stallion),2hcqLu8Hhu2yJd5h4T4WDf
4793,Marshmello,2022-05-28 02:20,193777,Fly,2HO0uCyq8jOveEzvmo4JEu
4794,Marshmello,2022-05-28 02:23,154983,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1
4795,Marshmello,2022-05-28 02:28,273802,Alone,3MEYFivt6bilQ9q9mFWZ4g
4796,Migos,2022-05-28 02:31,214586,Danger (with Migos & Marshmello),0nhVrTiCGiGRCoZOJiWzm1
4797,Omar LinX,2022-05-28 02:35,243380,Keep It Mello (feat. Omar LinX),0Q3SC6kEhxYagDP3bFe5K9
4798,Marshmello,2022-05-28 02:37,89197,Here With Me,5icOoE6VgqFKohjWWNp0Ac
4799,Marshmello,2022-05-28 02:40,4435,Here With Me,5icOoE6VgqFKohjWWNp0Ac
4800,Jack Harlow,2022-05-28 02:42,147260,HEAVY HITTER,7zJld1LpGmLsPt8IGOc0KL
4801,A$AP Rocky,2022-05-28 02:46,238306,L$D,4S7YHmlWwfwArgd8LfSPud
4802,Drake,2022-05-28 02:50,236614,Portland,2bjwRfXMk4uRgOD9IBYl9h
4803,Dre'es,2022-05-28 02:50,5346,Warm (feat. Mia),3kBofOTKMUZ62a311eUwvx
4804,The Weeknd,2022-05-28 02:55,275555,Out of Time - KAYTRANADA Remix,4Rrj1QxDqsj28gv9SiHQRA
4805,Kodak Black,2022-05-28 02:58,169344,Transportin',1WIZiOuNO3woKfdlSK2gNn
4806,Future,2022-05-28 03:03,346906,Codeine Crazy,0joQFwiBKmi6X1Iq5R1ubH
4807,A$AP Rocky,2022-05-28 03:06,158133,Wassup,1bjTEsJdDdbuA5JsdRRxhP
4808,Future,2022-05-28 03:09,196834,Heart In Pieces,669gYFBhezfYPXQP1hBMOX
4809,Glass Animals,2022-05-28 03:13,238805,Heat Waves,3USxtqRwSYz57Ewm6wWRMp
4810,Unknown Artist,2022-05-28 03:17,216242,Unknown Track,7eJja8Vmb4TAj46iq283dV
4811,Viniq,2022-05-28 03:21,269035,Pretty Face,0SS8cxt048udmO99CHHdRp
4812,A$AP Rocky,2022-05-28 03:24,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
4813,Jhené Aiko,2022-05-28 03:27,200720,3:16AM,4QoFwqgLw1CtoeSv6N80mU
4814,Nas,2022-05-28 03:31,190261,Wave Gods,14246VCxRDGZHqlMlqWSz4
4815,A$AP Mob,2022-05-28 03:36,302004,Yamborghini High (feat. Juicy J),2rqUblDWJKlMVwh9uJc0Vv
4816,Mac Miller,2022-05-28 03:37,31502,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA
4817,Drake,2022-05-28 06:31,227880,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH
4818,Young Thug,2022-05-28 06:34,176386,Digits,4cg1yakyRSIOjxKM2I7J1q
4819,Young Thug,2022-05-28 06:38,230693,Check,1jk9c0gZI0wbn5GvAj7PBV
4820,Frank Ocean,2022-05-28 06:40,133680,In My Room,4S4Mfvv03M1cHgIOJcbUCL
4821,Future,2022-05-28 06:44,186842,Over Your Head,0Tcw8w9pvPrZoORgxsNASW
4822,The Strumbellas,2022-05-28 06:47,203653,Spirits,7GJ572zvnU94VZVrj5XRtb
4823,Sheck Wes,2022-05-28 06:50,183906,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr
4824,Marshmello,2022-05-28 06:53,186024,Tongue Tied (with YUNGBLUD & blackbear),7jzldCBnJjpJM3epzJ85KE
4825,Frank Ocean,2022-05-28 06:58,277520,Biking,2q0VexHJirnUPnEOhr2DxK
4826,A$AP Rocky,2022-05-28 07:01,192066,Goldie,31G9RaSaDOI2NWcpnIp734
4827,A$AP Rocky,2022-05-28 07:05,236280,Fashion Killa,0O3TAouZE4vL9dM5SyxgvH
4828,Childish Gambino,2022-05-28 07:10,317293,Les,0mCVNGC4Vvb6gDDQrDpaRh
4829,NAV,2022-05-28 07:13,188117,Codeine (feat. Gunna),6NzuJWrNriXAbSmscAuSIq
4830,Gunna,2022-05-28 07:17,197760,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
4831,Frank Ocean,2022-05-28 07:22,304760,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb
4832,The Beatles,2022-05-28 07:24,125666,Yesterday - Remastered 2009,3BQHpFgAp4l80e1XslIjNI
4833,Childish Gambino,2022-05-28 07:28,233405,Lights Turned On,48otelBlQznqDX6Uuio485
4834,A$AP Rocky,2022-05-28 07:31,205040,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z
4835,Mura Masa,2022-05-28 07:34,192160,Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO
4836,Lil Tecca,2022-05-28 07:38,204137,ABOUT YOU (with NAV),098a0ODkRj8IUbEGVZMsyN
4837,Yo Gotti,2022-05-28 07:42,257266,Law (feat. E-40),7mhk9WyqZZzvTTCQKfh2iV
4838,Mac Miller,2022-05-28 07:47,275071,Clarity,1YmqAwomMjcSELTuk3qCOj
4839,Sublime,2022-05-28 07:50,182746,Santeria,2hnMS47jN0etwvFPzYk11f
4840,MadeinTYO,2022-05-28 07:52,165293,Chucky Cheese,0fABHG5a7RnqBlOKOwhWZD
4841,Travis Scott,2022-05-28 07:55,150043,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR
4842,JACKBOYS,2022-05-28 07:58,157712,OUT WEST (feat. Young Thug),6gi6y1xwmVszDWkUqab1qw
4843,Jack Harlow,2022-05-28 08:00,147260,HEAVY HITTER,7zJld1LpGmLsPt8IGOc0KL
4844,Marshmello,2022-05-28 08:03,197009,Baggin',09iKyqKI8AGb0w4eajgWE8
4845,Nigo,2022-05-28 08:07,200425,Heavy (with Lil Uzi Vert),02WDt2eCNOU2mt0DF5w678
4846,Don Toliver,2022-05-28 08:09,154424,No Idea,7AzlLxHn24DxjgQX73F9fU
4847,Kendrick Lamar,2022-05-28 08:13,232186,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s
4848,A$AP Rocky,2022-05-28 08:17,233400,M'$ (feat. Lil Wayne),29ZSk6XmWPx3DX69xBb7Yi
4849,Michael Seyer,2022-05-28 08:20,193573,Little China Boy,1gxKWuo2AQsjya7TkRCzsF
4850,Marshmello,2022-05-28 08:25,273802,Alone,3MEYFivt6bilQ9q9mFWZ4g
4851,NAV,2022-05-28 08:28,195053,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo
4852,JACKBOYS,2022-05-28 08:31,181144,GATTI,40mjsnRjCpycdUw3xhS20g
4853,A$AP Rocky,2022-05-28 08:35,233880,Phoenix,77v9kYcrCZV615E0P9WMrD
4854,Travis Scott,2022-05-28 08:38,185610,R.I.P. SCREW,4SZepBIPDRwPaHIjAKwRDb
4855,Childish Gambino,2022-05-28 08:42,202666,Retro (Rough),1nRTH500HbZX8PYwT4ZMby
4856,NAV,2022-05-28 08:45,228106,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
4857,Baby Keem,2022-05-28 08:51,316733,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR
4858,The Weeknd,2022-05-28 08:55,275555,Out of Time - KAYTRANADA Remix,4Rrj1QxDqsj28gv9SiHQRA
4859,Black Eyed Peas,2022-05-28 09:00,284373,Meet Me Halfway,6wOYnPq1hPihRepcDClPUw
4860,Playboi Carti,2022-05-28 09:03,153800,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i
4861,Kanye West,2022-05-28 09:07,271386,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM
4862,Daniel Caesar,2022-05-28 09:11,246972,Streetcar,7Cu2COdH93MnuireuKNiS3
4863,Kendrick Lamar,2022-05-28 09:16,275253,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg
4864,Kendrick Lamar,2022-05-28 09:22,386906,Money Trees,2HbKqm4o0w5wEeEFXm2sD4
4865,Frank Ocean,2022-05-28 09:26,234093,Lost,3GZD6HmiNUhxXYf8Gch723
4866,A$AP Ferg,2022-05-28 09:31,275866,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3
4867,22Gz,2022-05-28 09:34,190746,"Suburban, Pt. 2",7rWLqeQJabrK7FbY8X0TyI
4868,Drake,2022-05-28 09:38,236614,Portland,2bjwRfXMk4uRgOD9IBYl9h
4869,Chance the Rapper,2022-05-28 09:43,307187,Cocoa Butter Kisses,0aMHIW1lqrulVCx0LLlr6a
4870,Elliott Smith,2022-05-28 09:45,139000,Say Yes,3XtkcPHbYX0BImTQLlbSVN
4871,Don Toliver,2022-05-28 09:49,211406,Company Pt 2,63oDfrgZRgZrTJE88GGC5I
4872,Childish Gambino,2022-05-28 09:53,244651,II. Worldstar,79ADanDPMKL9FdjJmdtNj5
4873,Kanye West,2022-05-28 09:57,243440,I Wonder,7rbECVPkY5UODxoOUVKZnA
4874,A$AP Rocky,2022-05-28 10:00,183120,Kids Turned Out Fine,0qp8MuZNKelOGTK2HPlXBA
4875,Donnie Trumpet & The Social Experiment,2022-05-28 10:04,226013,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX
4876,Frank Ocean,2022-05-28 10:07,210285,Chanel,6Nle9hKrkL1wQpwNfEkxjh
4877,Kodak Black,2022-05-28 10:10,169344,Transportin',1WIZiOuNO3woKfdlSK2gNn
4878,Glass Animals,2022-05-28 10:14,200583,Tangerine,40rOlDoGejXXF4B0BYsjx8
4879,Kanye West,2022-05-28 10:17,188773,Yikes,1qsHYUd2c1wFGcn7e63QmG
4880,Future,2022-05-28 10:23,346906,Codeine Crazy,0joQFwiBKmi6X1Iq5R1ubH
4881,Kanye West,2022-05-28 10:28,305066,Hey Mama,46OFHBw45fNi7QNjSetITR
4882,Nas,2022-05-28 10:31,190261,Wave Gods,14246VCxRDGZHqlMlqWSz4
4883,UMI,2022-05-28 10:34,201933,Down to Earth,5QzdYVqeAPnlBfbuJQ2AaO
4884,NAV,2022-05-28 10:38,215066,Call Me,1xpXnpIpuvzpx9jz15baJF
4885,Young Thug,2022-05-28 10:41,176386,Digits,4cg1yakyRSIOjxKM2I7J1q
4886,Kanye West,2022-05-28 10:45,237506,Flashing Lights,5TRPicyLGbAF2LGBFbHGvO
4887,Kodak Black,2022-05-28 10:48,202332,Halloween,5KYy4AxlClkQPWaF1Iat3g
4888,NAV,2022-05-28 10:52,228080,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25
4889,A$AP Mob,2022-05-28 10:57,302004,Yamborghini High (feat. Juicy J),2rqUblDWJKlMVwh9uJc0Vv
4890,22Gz,2022-05-28 11:00,150912,Said It’s Lit,4sw5u1NAL7Wd1WaPBEHOFj
4891,Marshmello,2022-05-28 11:02,154983,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1
4892,Belly,2022-05-28 11:06,206629,Better Believe,2WN7xpcY4zmcqF57HFEGZY
4893,Childish Gambino,2022-05-28 11:09,210673,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0VXfZi7XhfJnuBvF6XiypU
4894,New York Dolls,2022-05-28 11:13,248866,Lonely Planet Boy,6pH1ax493xc9tcpSOyajat
4895,Childish Gambino,2022-05-28 11:17,217103,Freaks And Geeks,7xTY3rJMgj0nh6OOPHgsLw
4896,J. Cole,2022-05-28 11:21,264746,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
4897,Unknown Artist,2022-05-28 11:26,280293,Unknown Track,7eJja8Vmb4TAj46iq283dV
4898,Young Thug,2022-05-28 11:30,230693,Check,1jk9c0gZI0wbn5GvAj7PBV
4899,Viniq,2022-05-28 11:34,269035,Pretty Face,0SS8cxt048udmO99CHHdRp
4900,Jhené Aiko,2022-05-28 11:39,276960,Sativa,2pg2TiYo9Rb8KeB5JjP7jS
4901,Drake,2022-05-28 11:43,241853,Legend,1ID1QFSNNxi0hiZCNcwjUC
4902,Playboi Carti,2022-05-28 11:47,218943,Stop Breathing,2lLG56qpLP3UbcLuzMvkWX
4903,Travis Scott,2022-05-28 11:50,175720,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
4904,Travis Scott,2022-05-28 11:53,190557,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN
4905,UMI,2022-05-28 11:56,188029,This Universe,2BCBJzP7PQ3QlI1lrPdOVX
4906,Kid Cudi,2022-05-28 12:01,294213,Mr. Rager,2ncLdwTd8qzkxiJjlbiOgC
4907,Travis Scott,2022-05-28 12:04,218283,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
4908,Lil Tecca,2022-05-28 12:07,132363,SEASIDE (feat. iann dior),45bXTH6SuR2MKjypu4ksNz
4909,YUNGBLUD,2022-05-28 12:10,181837,mars,6C6aknFp2XtjIq7xuvyfuY
4910,Young Stoner Life,2022-05-28 12:14,242600,Diamonds Dancing (feat. Travis Scott),7uZqvqXzzYMKrexKxdcGmd
4911,A$AP Rocky,2022-05-28 12:16,118706,Purple Swag,2mv7mXr45Mq9aOczaGCAbG
4912,Dre'es,2022-05-28 12:20,255465,Warm (feat. Mia),3kBofOTKMUZ62a311eUwvx
4913,Kanye West,2022-05-28 12:29,547733,Runaway,3DK6m7It6Pw857FcQftMds
4914,Kendrick Lamar,2022-05-28 12:33,239026,Die Hard,2g6tReTlM2Akp41g0HaeXN
4915,Kanye West,2022-05-28 12:38,262933,Welcome To Heartbreak,3F18I7LhWKxlf1PytSoTBH
4916,Kanye West,2022-05-28 12:43,301586,Wolves,432hUIl3ISDeytYW5XBQ5h
4917,Kanye West,2022-05-28 12:46,189906,Street Lights,6j8gTlbhj9KJSeypNcNAS9
4918,The Beatles,2022-05-28 12:49,185733,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2
4919,Glass Animals,2022-05-28 12:53,238805,Heat Waves,3USxtqRwSYz57Ewm6wWRMp
4920,A$AP Rocky,2022-05-28 12:57,238306,L$D,4S7YHmlWwfwArgd8LfSPud
4921,Travis Scott,2022-05-28 13:00,209115,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9
4922,Unknown Artist,2022-05-28 13:04,216242,Unknown Track,7eJja8Vmb4TAj46iq283dV
4923,Young Stoner Life,2022-05-28 13:07,174413,Came and Saw (feat. Rowdy Rebel),3GkEnNf2RWmdwkA2FfjQ3g
4924,Travis Scott,2022-05-28 13:09,145588,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl
4925,NAV,2022-05-28 13:13,226040,Myself,05nbZ1xxVNwUTcGwLbp7CN
4926,A$AP Rocky,2022-05-28 13:17,212640,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka
4927,blackbear,2022-05-28 13:20,201398,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
4928,Kendrick Lamar,2022-05-28 13:23,185946,DNA.,6HZILIRieu8S0iqY8kIKhj
4929,Kanye West,2022-05-28 13:27,215320,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas
4930,Playboi Carti,2022-05-28 13:30,193234,Sky,29TPjc8wxfz4XMn21O7VsZ
4931,Metro Boomin,2022-05-28 14:08,19579,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
4932,Kanye West,2022-05-28 14:30,215320,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas
4933,A$AP Rocky,2022-05-28 14:35,289586,Long Live A$AP,60Mq4EumvcSXznNugo9Op3
4934,Kodak Black,2022-05-28 14:38,169344,Transportin',1WIZiOuNO3woKfdlSK2gNn
4935,Kendrick Lamar,2022-05-28 14:42,239026,Die Hard,2g6tReTlM2Akp41g0HaeXN
4936,Baby Keem,2022-05-28 15:08,316733,range brothers (with Kendrick Lamar),0UTyLmkQgPOEIz95OVAJTR
4937,JACKBOYS,2022-05-28 16:10,159381,GATTI,40mjsnRjCpycdUw3xhS20g
4938,J. Cole,2022-05-28 17:54,2182,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
4939,Frank Ocean,2022-05-28 17:54,650,In My Room,4S4Mfvv03M1cHgIOJcbUCL
4940,Gunna,2022-05-28 17:54,882,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
4941,Drake,2022-05-28 17:54,1346,Portland,2bjwRfXMk4uRgOD9IBYl9h
4942,J. Cole,2022-05-28 17:54,928,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy
4943,Playboi Carti,2022-05-28 17:54,15000,Rockstar Made,3cWmqvMwVQKDigWLSZ3w9h
4944,Kendrick Lamar,2022-05-28 17:54,975,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg
4945,Elliott Smith,2022-05-28 17:54,1230,Say Yes,3XtkcPHbYX0BImTQLlbSVN
4946,Travis Scott,2022-05-28 17:54,719,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
4947,JACKBOYS,2022-05-28 17:54,3923,GATTI,40mjsnRjCpycdUw3xhS20g
4948,Playboi Carti,2022-05-28 17:54,882,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i
4949,JAY-Z,2022-05-28 17:56,835,Holy Grail,37jTPJgwCCmIGMPB45jrPV
4950,Unknown Artist,2022-05-28 17:56,1323,Unknown Track,7eJja8Vmb4TAj46iq283dV
4951,Kanye West,2022-05-28 17:56,69729,Yikes,1qsHYUd2c1wFGcn7e63QmG
4952,Oasis,2022-05-28 17:56,696,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
4953,Kendrick Lamar,2022-05-28 17:58,650,Die Hard,2g6tReTlM2Akp41g0HaeXN
4954,Future,2022-05-28 17:58,766,Thought It Was a Drought,5ihDGnhQgMA0F0tk9fNLlA
4955,Unknown Artist,2022-05-28 17:58,766,Unknown Track,7eJja8Vmb4TAj46iq283dV
4956,Childish Gambino,2022-05-28 17:58,557,Retro (Rough),1nRTH500HbZX8PYwT4ZMby
4957,Childish Gambino,2022-05-28 17:58,928,Retro (Rough),1nRTH500HbZX8PYwT4ZMby
4958,Donnie Trumpet & The Social Experiment,2022-05-28 17:58,1555,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX
4959,blackbear,2022-05-28 17:58,1160,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
4960,blackbear,2022-05-28 17:58,812,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
4961,New York Dolls,2022-05-28 17:58,812,Lonely Planet Boy,6pH1ax493xc9tcpSOyajat
4962,Nigo,2022-05-28 17:58,650,Heavy (with Lil Uzi Vert),02WDt2eCNOU2mt0DF5w678
4963,Oasis,2022-05-28 17:58,135581,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
4964,Donnie Trumpet & The Social Experiment,2022-05-28 18:00,140457,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX
4965,Future,2022-05-28 18:02,98266,Thought It Was a Drought,5ihDGnhQgMA0F0tk9fNLlA
4966,A$AP Rocky,2022-05-28 18:04,952,L$D,4S7YHmlWwfwArgd8LfSPud
4967,Kodak Black,2022-05-28 18:04,145867,Transportin',1WIZiOuNO3woKfdlSK2gNn
4968,Future,2022-05-28 18:05,766,Over Your Head,0Tcw8w9pvPrZoORgxsNASW
4969,Metro Boomin,2022-05-28 18:05,1021,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
4970,Frank Ocean,2022-05-28 18:05,835,Biking,2q0VexHJirnUPnEOhr2DxK
4971,Kendrick Lamar,2022-05-28 18:05,696,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s
4972,Mura Masa,2022-05-28 18:05,743,Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO
4973,YUNGBLUD,2022-05-28 18:05,1880,mars,6C6aknFp2XtjIq7xuvyfuY
4974,22Gz,2022-05-28 18:05,719,Said It’s Lit,4sw5u1NAL7Wd1WaPBEHOFj
4975,The Beatles,2022-05-28 18:05,789,Yesterday - Remastered 2009,3BQHpFgAp4l80e1XslIjNI
4976,Travis Scott,2022-05-28 18:05,859,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9
4977,Young Thug,2022-05-28 18:05,812,Check,1jk9c0gZI0wbn5GvAj7PBV
4978,Travis Scott,2022-05-28 18:05,998,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN
4979,Future,2022-05-28 18:07,145681,Over Your Head,0Tcw8w9pvPrZoORgxsNASW
4980,Subtronics,2022-05-28 18:07,951,Scream Saver,3svdq1Crgj8IMezbI1K6cO
4981,Subtronics,2022-05-28 18:07,1091,Scream Saver,3svdq1Crgj8IMezbI1K6cO
4982,Young Thug,2022-05-28 18:07,1346,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx
4983,YUNGBLUD,2022-05-28 18:07,859,mars,6C6aknFp2XtjIq7xuvyfuY
4984,Unknown Artist,2022-05-28 18:10,882,Unknown Track,7eJja8Vmb4TAj46iq283dV
