,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
665,665,665,665,00GOPLxW4PGQuUYdPJh8K1,0.47,0.643,80.027,0.142,0.154,0.0,0.71,180675,-9.33,0.581,0,1
666,666,666,666,7snQQk1zcKl8gZ92AnueZW,0.952,0.112,125.303,0.0523,0.0901,0.0857,0.446,356067,-5.321,0.624,1,6
667,667,667,667,1NxZp8uYShqpkxcyaaLUKs,0.626,0.0432,86.756,0.218,0.0508,0.000436,0.749,181970,-4.201,0.219,0,10
668,668,668,668,2rMFawCg4BW65jzbwztXAV,0.623,0.131,126.018,0.0489,0.352,0.0,0.459,351253,-4.45,0.205,1,1
669,669,669,669,1eUGmzzvahJjOSWgDHuRlv,0.239,0.168,113.451,0.0296,0.856,0.000175,0.372,102813,-11.314,0.127,0,6
670,670,670,670,7eWGnKg4B44sbBPpQp4y2c,0.59,0.111,81.045,0.0942,0.697,0.808,0.648,181922,-9.664,0.401,1,2
671,671,671,671,5qHirGR7M9tdm6C17DlzSY,0.342,0.193,128.981,0.0991,0.073,0.0,0.754,121347,-8.677,0.423,0,10
672,672,672,672,01z2fBGB8Hl3Jd3zXe4IXR,0.238,0.275,83.507,0.0349,0.89,0.00925,0.272,161840,-12.148,0.119,0,2
673,673,673,673,1gT5TGwbkkkUliNzHRIGi1,0.852,0.477,177.997,0.158,0.139,4.26e-05,0.261,284493,-4.965,0.431,1,9
674,674,674,674,5svgfx5JHzfGf3dzQU2nyD,0.867,0.0937,105.002,0.0616,3.14e-06,0.917,0.519,323920,-5.069,0.314,1,1
675,675,675,675,4tAroWdVxOsx5teIaZqEHm,0.16,0.21,131.222,0.0332,0.987,0.93,0.33,120424,-11.647,0.122,1,7
676,676,676,676,4R67rQNSbbsR4TdUVOIdez,0.506,0.13,154.12,0.133,0.00207,0.0,0.839,149610,-6.714,0.44,0,5
677,677,677,677,19Ym5Sg0YyOCa6ao21bdoG,0.54,0.265,130.879,0.0261,0.017,0.00771,0.622,264907,-13.99,0.847,1,5
678,678,678,678,4fSIb4hdOQ151TILNsSEaF,0.718,0.0932,127.949,0.0506,0.31,0.000163,0.78,199604,-3.605,0.342,0,3
679,679,679,679,0725YWm6Z0TpZ6wrNk64Eb,0.419,0.196,60.493,0.0854,0.219,0.0,0.739,304760,-8.241,0.58,0,3
680,680,680,680,1qpHbfyMnaIKcJPzVxfnpO,0.586,0.213,130.012,0.121,0.0833,0.0,0.891,134548,-4.665,0.954,1,11
681,681,681,681,0XRbYXQUymj9SJkrr8YK5B,0.732,0.508,172.329,0.425,0.144,0.0,0.598,262507,-7.013,0.595,1,4
682,682,682,682,6Rb0ptOEjBjPPQUlQtQGbL,0.629,0.0746,125.984,0.175,0.00705,0.000372,0.851,237640,-8.385,0.789,1,1
683,683,683,683,0B8QzDH7YWih85V5SEMnyJ,0.568,0.108,136.173,0.142,0.0541,0.0,0.795,198944,-7.817,0.478,0,5
684,684,684,684,39KG4kom3enSx4GTThuDGt,0.219,0.115,94.021,0.0419,0.935,0.0,0.441,199120,-14.586,0.244,1,8
685,685,685,685,0baNzeUcPQnQSagpe8T0mD,0.387,0.208,146.565,0.274,0.964,0.705,0.577,126312,-8.607,0.459,1,7
686,686,686,686,0eneujAc4PxkdjP25Gsue1,0.739,0.164,90.306,0.338,0.696,9.37e-06,0.729,237427,-9.5,0.749,0,8
687,687,687,687,1CivPhVrRCMZixFOQe3NKx,0.768,0.19,81.337,0.272,0.0551,0.0,0.425,274960,-5.969,0.274,1,9
688,688,688,688,2FD1oQ4Z0UISoSfhJ8ZjiE,0.144,0.102,133.719,0.0631,0.93,0.896,0.535,126250,-20.61,0.0672,1,2
689,689,689,689,0YAQnYt2oB8OdoaeqnHyTI,0.594,0.107,178.929,0.216,0.241,0.0,0.755,238053,-5.906,0.237,1,7
690,690,690,690,16gIddMz50QWTnVB44q3XX,0.444,0.116,75.0,0.0675,0.822,0.904,0.77,82778,-9.09,0.0647,1,7
691,691,691,691,6xdVXX7dXDtByq6NVhvfo8,0.341,0.0721,140.099,0.0618,0.96,0.875,0.635,152000,-12.574,0.711,1,0
692,692,692,692,4I3nLclYzrdhzd0MkHiytB,0.405,0.128,69.812,0.191,0.0813,0.188,0.575,97010,-12.561,0.372,0,10
693,693,693,693,4Bnb8yGExmU2tLroKWmmtf,0.437,0.0987,91.981,0.141,0.452,0.937,0.829,147391,-13.898,0.425,0,5
694,694,694,694,4z6HG2bJAzVtcoeEJ4m9lg,0.0665,0.105,116.0,0.101,0.91,0.869,0.765,136552,-24.296,0.299,0,7
695,695,695,695,4PcsApZvvI8SVnkmuZ7LWu,0.473,0.135,160.02,0.0956,0.0491,0.26,0.695,121500,-7.418,0.773,1,7
696,696,696,696,0MFOk9fbcnp6T0jqNyMnym,0.285,0.097,74.969,0.0269,0.853,0.956,0.64,180617,-11.467,0.0923,1,0
697,697,697,697,1PUVAZCkrN2lLIIYC9zbxq,0.191,0.109,129.938,0.0318,0.84,0.919,0.543,153231,-18.954,0.0993,0,9
698,698,698,698,4Y8cyTHkvcScX3c4E0eaAc,0.492,0.113,74.996,0.0371,0.777,0.881,0.694,115200,-6.035,0.107,0,1
699,699,699,699,5oXjsCnKEM3Y1I4BaFduWW,0.396,0.124,74.985,0.0367,0.159,0.73,0.656,102808,-14.751,0.225,1,2
700,700,700,700,2Xk7sNFHnDIhnbMgzjGG7m,0.191,0.334,63.213,0.0352,0.939,0.646,0.526,124115,-14.809,0.0415,1,7
701,701,701,701,6dEbmsEpLQijPIoeM7c1YI,0.69,0.143,183.822,0.0268,0.757,0.0813,0.533,109565,-4.282,0.255,0,1
702,702,702,702,7Af2uVyZt7FLfbn5XR7946,0.405,0.415,79.996,0.0356,0.785,0.452,0.517,114469,-8.508,0.0379,1,0
703,703,703,703,6Wehv77PezqwbcY5fAdkoz,0.246,0.0981,129.998,0.0677,0.014,0.939,0.893,44317,-20.438,0.849,0,4
704,704,704,704,1yHBMS76xcuyEwV5AsHUj4,0.434,0.101,172.04,0.0796,0.611,0.927,0.801,114419,-12.871,0.518,1,0
705,705,705,705,1VLXQNM919rCcAEuZpYXF1,0.111,0.108,83.993,0.0548,0.945,0.925,0.652,125714,-16.304,0.268,0,7
706,706,706,706,59tKOG4wAShJ0qaH7tjSGV,0.102,0.0934,113.058,0.0705,0.967,0.38,0.479,86087,-17.316,0.102,1,0
707,707,707,707,0hmELN1LsoFyKCE4AqrTFN,0.307,0.0928,150.456,0.0446,0.676,0.904,0.635,115217,-16.255,0.408,0,0
708,708,708,708,3Pf7U3JIfz5hkKviCIoOJf,0.322,0.0882,84.988,0.0765,0.527,0.851,0.744,90353,-10.313,0.257,0,10
709,709,709,709,0DoRMkMLVCDdEvCMG2pIul,0.773,0.0965,85.01,0.0431,0.497,0.634,0.649,74941,-5.079,0.35,0,2
710,710,710,710,1tBqTe9WYxk15RxYBxOFHZ,0.296,0.136,180.004,0.0313,0.837,0.917,0.55,130667,-13.016,0.399,0,9
711,711,711,711,3IpFv7rsikB3Tv4CS0jtQi,0.567,0.179,125.033,0.0366,0.903,0.877,0.764,97680,-6.893,0.473,0,0
712,712,712,712,3CFS6vCzVVsWL5veYusCe7,0.597,0.11,78.681,0.274,0.845,0.919,0.665,130678,-9.669,0.81,0,5
713,713,713,713,6phOUMgPOoooJJjQAFFv4R,0.241,0.118,156.031,0.0561,0.458,0.641,0.498,124615,-18.921,0.0851,0,10
714,714,714,714,6vWEAOUSxohKxhp0K1BsxL,0.44,0.128,149.937,0.0803,0.457,0.0,0.661,230400,-9.104,0.352,1,2
715,715,715,715,4S8d14HvHb70ImctNgVzQQ,0.522,0.259,104.053,0.33,0.0114,0.0,0.901,127947,-8.304,0.329,1,2
716,716,716,716,722tgOgdIbNe3BEyLnejw4,0.809,0.168,130.127,0.279,0.0011,0.0,0.766,188013,-6.123,0.325,1,1
717,717,717,717,7rWCWzPRftzZTZtIyQtaDU,0.578,0.285,87.395,0.161,0.00861,0.0,0.652,207213,-6.187,0.195,1,0
718,718,718,718,6Ab81Bs9fcOwaTYuBsUUpI,0.551,0.197,82.393,0.47,0.167,0.0,0.716,234288,-6.987,0.305,1,1
719,719,719,719,2gZUPNdnz5Y45eiGxpHGSc,0.914,0.744,153.993,0.113,0.0161,0.0,0.542,292093,-4.747,0.576,0,0
720,720,720,720,2dxjKgT0li4qBI3QwuN9Ih,0.846,0.309,98.56,0.342,0.0114,0.0,0.552,236600,-4.912,0.554,1,9
721,721,721,721,5g1vtHqi9uV7xtYeCcFOBx,0.834,0.317,87.312,0.323,0.614,0.0,0.637,193733,-4.686,0.715,0,3
722,722,722,722,23SZWX2IaDnxmhFsSLvkG2,0.713,0.431,91.964,0.0326,0.0207,0.000175,0.598,357653,-3.625,0.118,0,6
723,723,723,723,78TTtXnFQPzwqlbtbwqN0y,0.272,0.13,205.846,0.0501,0.875,0.0,0.582,188238,-5.662,0.354,1,2
724,724,724,724,3U21A07gAloCc4P7J8rxcn,0.31,0.0931,121.927,0.291,0.123,0.0,0.925,145507,-6.531,0.291,0,11
725,725,725,725,4qikXelSRKvoCqFcHLB2H2,0.496,0.173,139.993,0.406,0.0685,5.8e-05,0.563,329320,-9.381,0.426,0,6
726,726,726,726,2JvzF1RMd7lE3KmFlsyZD8,0.364,0.271,123.984,0.276,0.149,0.0,0.837,213594,-11.713,0.463,1,8
727,727,727,727,1TpwCt5UN4x4XFA5CLNLib,0.47,0.82,86.084,0.0457,0.0644,0.000138,0.266,126080,-11.847,0.0863,0,2
728,728,728,728,1ZvBVbsaNqHEP6ymXaPGlj,0.663,0.115,139.964,0.192,0.0819,0.0,0.732,210587,-7.616,0.227,0,6
729,729,729,729,6rDaCGqcQB1urhpCrrD599,0.816,0.476,94.211,0.32,0.0805,0.0,0.705,138872,-7.046,0.929,0,10
730,730,730,730,4n6NDfYake476trCjJRNl0,0.647,0.312,125.092,0.0822,0.334,0.0,0.711,163302,-5.667,0.227,0,2
731,731,731,731,78JKJfKsqgeBDBF58gv1SF,0.784,0.0721,127.839,0.108,0.0166,0.0,0.646,197132,-7.471,0.179,0,1
732,732,732,732,5lT5IZWW3JQErXELJpQgJ9,0.788,0.294,129.967,0.0362,0.0183,1.78e-06,0.477,212093,-4.46,0.255,1,10
733,733,733,733,5dXWFMwD7I7zXsInONVl0H,0.388,0.11,106.703,0.155,0.507,0.0,0.535,174000,-9.805,0.412,0,7
734,734,734,734,3PiLfzEXHrvT1oJKR8PAJt,0.535,0.105,96.989,0.274,0.337,0.0,0.559,254693,-8.136,0.62,0,3
735,735,735,735,57QXXEBy5apjgxsyXSb8YE,0.651,0.521,120.055,0.121,0.00759,0.0,0.75,155939,-4.655,0.928,1,1
736,736,736,736,1BBc8WHLCPg8k2M6SeC9am,0.572,0.12,110.03,0.174,0.293,2.05e-06,0.69,218253,-9.71,0.396,0,4
737,737,737,737,6qBFSepqLCuh5tehehc1bd,0.355,0.114,119.772,0.0627,0.759,7.06e-05,0.678,260776,-7.757,0.438,0,10
738,738,738,738,2hwOoMtWPtTSSn6WHV7Vp5,0.553,0.0694,84.931,0.419,0.389,0.0,0.742,209440,-8.98,0.508,1,8
739,739,739,739,2J6OF7CkpdQGSfm1wdclqn,0.344,0.143,65.203,0.0559,0.774,0.0,0.583,110129,-8.765,0.581,1,2
740,740,740,740,7yvdp8dqmxExSJwT2fn6Xq,0.625,0.166,83.98,0.313,0.101,4.13e-06,0.863,111227,-6.323,0.456,1,8
741,741,741,741,3jHdKaLCkuNEkWcLVmQPCX,0.575,0.334,98.265,0.0514,0.0861,0.000153,0.596,127921,-8.325,0.34,0,11
742,742,742,742,0F58GE2TtHBim5o4ZTQUwK,0.673,0.281,150.526,0.117,0.373,0.000808,0.593,156547,-6.324,0.88,1,2
743,743,743,743,40riOy7x9W7GXjyGp4pjAv,0.508,0.0575,147.125,0.027,0.00574,0.000494,0.579,391376,-9.484,0.609,1,2
744,744,744,744,6tDDoYIxWvMLTdKpjFkc1B,0.524,0.203,83.97,0.0502,0.112,0.0,0.653,160191,-9.016,0.553,0,11
745,745,745,745,0d28khcov6AiegSCpG5TuT,0.705,0.613,138.559,0.177,0.00836,0.00233,0.818,222640,-6.679,0.772,1,6
746,746,746,746,6VoIBz0VhCyz7OdEoRYDiA,0.551,0.07,151.779,0.0352,0.00737,1.82e-05,0.634,258827,-7.136,0.453,1,3
747,747,747,747,3B4q6KbHbGV51HO3GznBFF,0.696,0.314,95.721,0.0899,0.00877,0.000985,0.804,170907,-7.47,0.657,1,7
748,748,748,748,6IbnUaczZBT34DhaD6S18F,0.856,0.103,158.024,0.0311,0.000219,0.0,0.495,154667,-5.123,0.609,0,0
749,749,749,749,1otG6j1WHNvl9WgXLWkHTo,0.659,0.218,79.64,0.13,0.301,0.00201,0.702,207455,-6.766,0.843,0,4
750,750,750,750,1ixbwbeBi5ufN4noUKmW5a,0.848,0.65,172.253,0.222,0.033,7.46e-05,0.447,205200,-6.175,0.485,1,2
751,751,751,751,49BbpJuVsX2wUl0Qo9aVvC,0.575,0.273,144.918,0.284,0.00293,0.0,0.878,185213,-8.732,0.399,1,9
752,752,752,752,4usVYcPlxRgRet6YashdCJ,0.438,0.0623,73.122,0.0359,0.528,0.000869,0.619,208093,-13.139,0.541,1,3
753,753,753,753,0TAHhMjG17P5pzlSm1sgSl,0.325,0.156,110.995,0.0466,0.164,0.162,0.802,246200,-9.327,0.648,1,10
754,754,754,754,35dBml5K6yTShOa3h3lugq,0.696,0.212,90.43,0.139,0.149,0.0614,0.692,145467,-10.526,0.95,0,7
755,755,755,755,7mhk9WyqZZzvTTCQKfh2iV,0.699,0.0469,145.008,0.249,0.0196,0.0,0.882,257267,-5.572,0.42,1,2
756,756,756,756,0joQFwiBKmi6X1Iq5R1ubH,0.617,0.389,125.98,0.144,0.168,0.0,0.745,346907,-7.22,0.185,0,6
757,757,757,757,3USxtqRwSYz57Ewm6wWRMp,0.525,0.0921,80.87,0.0944,0.44,6.7e-06,0.761,238805,-6.9,0.531,1,11
758,758,758,758,4FoLh6KvnpHkHu6LXA4ZSH,0.907,0.273,125.009,0.0941,0.112,0.04,0.691,144000,-5.58,0.241,1,5
759,759,759,759,2SHnUyZq0zwmvRIl4WY77G,0.822,0.234,128.002,0.0557,0.00413,0.00318,0.663,290760,-2.909,0.567,1,9
760,760,760,760,6aWiGv6hPG0o3ri7QHNs8t,0.889,0.325,142.015,0.0499,0.00012,0.000225,0.557,180000,-4.045,0.173,1,0
761,761,761,761,6y1UtRcHQU07aUs3oxZ8Yn,0.79,0.32,125.002,0.0562,0.0547,0.000802,0.744,188640,-4.617,0.847,0,8
762,762,762,762,3FThu9nmJg6J0gkMgk7Hv0,0.701,0.0726,109.999,0.12,0.141,0.012,0.472,312947,-6.007,0.177,0,9
763,763,763,763,5kkxyqYSQrnHpfsmkjKi81,0.815,0.299,159.903,0.252,0.232,0.0,0.639,243280,-4.962,0.4,0,11
764,764,764,764,2dDGwvUJFRNRgB6p4AQV50,0.655,0.818,106.319,0.355,0.0111,0.0,0.629,183396,-8.212,0.546,1,1
765,765,765,765,19FsxX4RthRMZGfXkImdCb,0.873,0.24,154.914,0.144,0.121,5.12e-06,0.704,366880,-4.057,0.742,0,11
766,766,766,766,30KKYkJ0lonfKI2eaLACnZ,0.842,0.16,95.392,0.319,0.0026,0.0,0.563,190067,-3.639,0.336,0,6
767,767,767,767,7hRlTK3mgFTBEjX7DjqBsI,0.645,0.107,109.739,0.122,0.444,0.00964,0.502,202451,-10.611,0.518,0,2
768,768,768,768,1nQwi9UGdNeN1FyzGE7jDt,0.685,0.21,124.065,0.0382,0.00374,0.00179,0.906,145203,-2.955,0.0391,1,1
769,769,769,769,527k23H0A4Q0UJN3vGs0Da,0.692,0.603,162.948,0.0376,0.00981,0.331,0.629,167916,-8.045,0.453,1,5
770,770,770,770,0B0Y6slHV9SzSXNOareNTS,0.641,0.388,75.035,0.226,0.0859,2.33e-05,0.657,160400,-7.715,0.289,1,8
771,771,771,771,3wTlriqyGE7UX1bebRBtR8,0.574,0.0801,106.042,0.251,0.0973,0.000274,0.95,141509,-7.969,0.656,0,11
772,772,772,772,5lxQ9BW2xOzgRIxQAZzHSK,0.776,0.217,97.934,0.231,0.0736,0.0,0.626,194638,-4.951,0.468,0,10
773,773,773,773,41uX0L4bro4KfKtDIIEFFe,0.554,0.106,101.011,0.076,0.616,0.000869,0.953,171107,-5.12,0.457,1,0
774,774,774,774,6kl1qtQXQsFiIWRBK24Cfp,0.663,0.108,133.993,0.245,0.523,0.0,0.848,255413,-5.606,0.333,0,8
775,775,775,775,33MpATo5CCG2ennj6LAlYq,0.934,0.27,130.091,0.133,0.11,0.0,0.708,295307,-3.512,0.736,0,10
776,776,776,776,2JI71GHwq2LN8mtq3iCLYo,0.628,0.31,119.906,0.131,0.00215,1.15e-05,0.886,239574,-5.949,0.178,1,8
777,777,777,777,2TMmxS4qWwfZ5h2xwaDFsY,0.791,0.222,79.35,0.418,0.157,0.0,0.508,284302,-6.586,0.719,0,6
778,778,778,778,1WInRjfZzdSOrDv8ZNdsfV,0.713,0.134,101.986,0.263,0.0634,0.0,0.883,254000,-7.176,0.743,0,10
779,779,779,779,7w5cxTEzp1rfV3KCy0Bd5N,0.589,0.177,111.665,0.0318,0.292,0.000522,0.542,303200,-6.623,0.137,1,2
780,780,780,780,5Rbj8akony3l0NNM5TjH1F,0.68,0.202,140.417,0.309,0.241,0.0,0.716,207366,-4.721,0.475,0,5
781,781,781,781,4PLuCa10ULsd3t9bGV7MH5,0.778,0.635,125.966,0.115,0.0368,0.0,0.814,132027,-3.33,0.933,0,11
782,782,782,782,4jvjzW7Hm0yK4LvvE0Paz9,0.574,0.146,120.013,0.0286,0.0175,0.00294,0.669,196400,-6.442,0.273,0,4
783,783,783,783,5szyU7UOFTE4lupMjbjbJj,0.763,0.529,139.994,0.0684,0.0286,0.0,0.621,164566,-5.511,0.45,1,0
784,784,784,784,3sFLrOAYhSXE6UPoovRS9a,0.973,0.21,178.213,0.541,0.298,4.65e-05,0.422,166000,-0.506,0.567,1,1
785,785,785,785,0JXXNGljqupsJaZsgSbMZV,0.607,0.191,81.001,0.1,0.0267,0.000307,0.684,195373,-8.127,0.498,0,11
786,786,786,786,7i2DJ88J7jQ8K7zqFX2fW8,0.585,0.131,110.03,0.0354,0.107,1.11e-06,0.67,214802,-4.861,0.447,0,6
787,787,787,787,0f8xPdFJ6SdlHJwkxpdw2Q,0.473,0.187,98.022,0.0463,0.367,0.0,0.658,178140,-7.632,0.563,1,4
788,788,788,788,6ZthdsKjWtiCxnxbhs74vF,0.478,0.112,118.008,0.361,0.774,0.0,0.952,126168,-8.52,0.568,0,5
789,789,789,789,6JyEh4kl9DLwmSAoNDRn5b,0.542,0.609,171.945,0.39,0.278,1.87e-05,0.765,153351,-6.755,0.734,1,1
790,790,790,790,6Xw3iWrQKgArwlRhVuU9CK,0.693,0.611,88.855,0.361,0.334,6.21e-05,0.352,409779,-7.412,0.348,0,10
791,791,791,791,1UWb4Kbsax46Xuf1lZmkhC,0.996,0.375,74.059,0.352,4.22e-05,0.0294,0.323,189735,-1.303,0.415,1,0
792,792,792,792,1FKG2wgJ75wS9MFNVZFiWd,0.646,0.0921,160.931,0.225,0.0216,0.0,0.711,131500,-5.444,0.778,0,2
793,793,793,793,3TcKJZF01kCz0yyadk3gsI,0.737,0.113,127.013,0.0757,0.275,0.0,0.802,211654,-4.862,0.712,0,6
794,794,794,794,2biaRyjXZ8lrS7hHxAn8mh,0.67,0.154,169.959,0.0464,0.436,0.93,0.623,169853,-6.067,0.398,1,0
795,795,795,795,3bidbhpOYeV4knp8AIu8Xn,0.922,0.0862,146.078,0.0786,0.0291,0.0,0.641,258343,-4.457,0.847,1,2
796,796,796,796,6f5ExP43esnvdKPddwKXJH,0.671,0.0921,110.054,0.0337,0.0018,2.54e-06,0.717,160657,-5.077,0.699,0,0
797,797,797,797,3bUBs8uaoDsb06MJsrEd6h,0.675,0.155,122.116,0.0583,0.00817,0.0,0.682,153747,-6.057,0.362,0,1
798,798,798,798,48KTGG6wBPpleE5KsTuiwy,0.696,0.126,97.988,0.384,0.0416,0.0,0.938,127346,-5.837,0.756,1,1
799,799,799,799,7sZCAHP2duHwr5M5K7lHsb,0.597,0.432,95.769,0.239,0.221,0.0,0.71,225400,-6.468,0.49,1,7
800,800,800,800,26ZX2JrAb8AFbr8FFfAsO7,0.521,0.323,103.391,0.0466,0.162,0.0,0.413,218808,-4.469,0.532,1,9
801,801,801,801,11EX5yhxr9Ihl3IN1asrfK,0.622,0.2,107.943,0.0303,0.0927,0.000636,0.587,277573,-5.535,0.231,1,4
802,802,802,802,0fMhhdMdbC94rHHK63jwWu,0.452,0.0907,160.227,0.0491,0.579,0.0,0.491,193040,-7.86,0.455,1,0
803,803,803,803,7BqBn9nzAq8spo5e7cZ0dJ,0.841,0.0622,109.021,0.0422,0.0134,0.0,0.635,220734,-5.379,0.424,1,5
804,804,804,804,6wwruKU956ldDyz55DZTt1,0.536,0.095,71.313,0.16,0.015,0.0,0.423,313909,-3.8,0.0895,1,7
805,805,805,805,4gh0ZnHzaTMT1sDga7Ek0N,0.586,0.118,108.164,0.0586,0.599,0.0544,0.507,191623,-8.15,0.588,0,0
806,806,806,806,0ESJlaM8CE1jRWaNtwSNj8,0.571,0.291,119.054,0.145,0.24,0.0,0.743,213863,-6.054,0.495,0,7
807,807,807,807,4pKIh0OVXamva9kZA3feF1,0.92,0.173,95.006,0.0304,0.0262,5.08e-05,0.677,231373,-5.013,0.711,1,2
808,808,808,808,6RX5iL93VZ5fKmyvNXvF1r,0.694,0.167,175.868,0.382,0.0293,5.46e-06,0.447,227853,-4.637,0.509,0,7
809,809,809,809,3Gamc2D6VSlXpUcmhPUFYt,0.678,0.287,132.868,0.124,0.227,6.44e-06,0.835,209490,-6.458,0.708,1,4
810,810,810,810,0YImOCkIJ2PWhCXaURCZnY,0.759,0.648,85.996,0.306,0.0142,0.0,0.648,324307,-4.315,0.518,1,6
811,811,811,811,68jXxSRBO6lM4Ot6aBzhsS,0.603,0.0244,98.017,0.324,0.0688,0.0,0.914,258093,-5.683,0.66,1,7
812,812,812,812,7sLpSWxQazJzDVG6YGzlVs,0.887,0.103,89.554,0.398,0.00661,0.0,0.494,234627,-4.297,0.548,0,6
813,813,813,813,0ARK753YaiJbpLUk7z5yIM,0.552,0.198,168.189,0.14,0.227,0.000164,0.727,289160,-8.074,0.607,0,2
814,814,814,814,18asYwWugKjjsihZ0YvRxO,0.763,0.0901,117.953,0.0435,0.0301,2.23e-05,0.754,164819,-4.627,0.464,0,7
815,815,815,815,5j0McHPthKpOXRr3fBq8M0,0.712,0.167,140.012,0.0732,0.0572,0.0,0.573,259720,-5.976,0.346,1,0
816,816,816,816,1KcnJTiXJXAqW5bB7zpkBC,0.782,0.297,130.036,0.0613,0.0541,0.0,0.707,235344,-5.463,0.79,1,0
817,817,817,817,1Lim1Py7xBgbAkAys3AGAG,0.809,0.565,98.007,0.0625,0.00346,0.00123,0.723,176561,-3.081,0.274,0,7
818,818,818,818,5tf1VVWniHgryyumXyJM7w,0.815,0.163,123.063,0.0581,0.0185,0.0,0.636,219043,-5.098,0.636,0,5
819,819,819,819,7dsImih2L25fa6qjNphBI7,0.745,0.198,125.013,0.0755,0.0467,3.29e-05,0.824,210547,-5.49,0.888,0,11
820,820,820,820,0chpQTaECrCZBusarf71Ql,0.701,0.249,134.987,0.0886,0.434,0.0075,0.743,166667,-3.907,0.659,0,7
821,821,821,821,66145nIrccD0mtG8LdLkNO,0.899,0.264,174.02,0.0571,0.000551,0.000237,0.451,268966,-2.501,0.257,1,6
822,822,822,822,6vnfObZ4Ys70SBAtti1xZ9,0.582,0.207,95.004,0.125,0.0862,0.00681,0.81,209116,-5.098,0.503,0,5
823,823,823,823,1aEvsjCo142yxn02ACMCd7,0.623,0.408,102.953,0.354,0.148,0.0,0.772,158496,-6.149,0.692,1,7
824,824,824,824,7LtqwGP2UIj0FHbOsqm6VG,0.59,0.208,127.275,0.359,0.559,3.42e-05,0.618,157891,-7.751,0.285,0,11
825,825,825,825,0HPD5WQqrq7wPWR7P7Dw1i,0.837,0.289,120.028,0.142,0.0991,0.0,0.755,199693,-2.718,0.714,0,2
826,826,826,826,2hPembW0XgqVR5fbd8oSGD,0.858,0.109,139.964,0.0688,0.00764,0.638,0.521,259929,-4.687,0.146,0,4
827,827,827,827,7BKLCZ1jbUBVqRi2FVlTVw,0.524,0.111,95.01,0.0338,0.414,0.0,0.748,244960,-5.599,0.661,1,8
828,828,828,828,35srNkJVToAzYiZzron1FY,0.69,0.211,140.329,0.0693,0.417,0.0,0.637,253907,-3.214,0.103,0,9
829,829,829,829,7ioiB40H9xKs04QtIso2I3,0.52,0.0656,104.99,0.0376,0.000792,1.25e-05,0.83,189907,-8.714,0.735,1,0
830,830,830,830,0mUyMawtxj1CJ76kn9gIZK,0.785,0.151,140.046,0.0309,0.448,0.00336,0.599,233640,-4.013,0.52,1,3
831,831,831,831,4HI18tq5IScHJDkP3dG8Pq,0.722,0.237,137.684,0.267,0.00442,0.0,0.587,288627,-4.016,0.663,0,3
832,832,832,832,2QjOHCTQ1Jl3zawyYOpxh6,0.807,0.101,124.053,0.0336,0.0495,0.0177,0.612,240400,-2.81,0.398,1,10
833,833,833,833,2yPoXCs7BSIUrucMdK5PzV,0.829,0.0426,174.028,0.134,0.00864,0.0,0.583,275987,-4.603,0.575,1,1
834,834,834,834,6btyEL6NwUa97Nex9cZFvo,0.931,0.751,153.645,0.181,0.0093,0.0,0.649,213067,-3.15,0.744,0,1
835,835,835,835,0HnaqUxvHP5LaWdmWwJpiS,0.792,0.12,120.016,0.0368,0.145,0.0,0.675,229813,-6.303,0.395,1,1
836,836,836,836,1NpW5kyvO4XrNJ3rnfcNy3,0.86,0.262,127.075,0.0554,0.0991,0.0,0.608,232947,-5.324,0.437,0,5
837,837,837,837,2ihCaVdNZmnHZWt0fvAM7B,0.757,0.146,102.961,0.032,0.0206,0.0,0.457,266600,-5.177,0.417,1,1
838,838,838,838,0bfplNkWorRjwpJH7Qd66S,0.713,0.166,91.936,0.06,0.345,0.0,0.672,187402,-6.065,0.396,1,4
839,839,839,839,0xcl9XT60Siji6CSG4y6nb,0.882,0.194,127.98,0.0322,0.0205,0.0,0.623,232616,-2.574,0.525,1,0
840,840,840,840,7jRoWfRlLnGYEIEn4t4kbq,0.609,0.166,90.952,0.345,0.214,0.0,0.77,241307,-5.894,0.631,1,1
841,841,841,841,6rjnRocdCULjLF61x2NR5e,0.604,0.103,123.848,0.0337,0.0376,0.0,0.473,232000,-4.034,0.271,1,7
842,842,842,842,7oN2q9L9YShc6weFVvnnxA,0.605,0.112,100.007,0.032,0.0807,0.0,0.752,206667,-5.569,0.789,0,6
843,843,843,843,1vRKlmdvw8xcVi0hIUs1XN,0.679,0.329,124.005,0.0322,0.101,0.0,0.641,230747,-5.864,0.852,1,8
844,844,844,844,00dhuugTq7XaBohK71vN48,0.449,0.0792,124.03,0.0337,0.07,6.91e-05,0.63,118133,-7.127,0.638,1,11
845,845,845,845,43wOnyLJcwYfKVNxXZWPDz,0.804,0.38,116.973,0.0421,0.236,0.0,0.556,283667,-3.919,0.413,1,8
846,846,846,846,0nzvwCXs0X3SGPhyGdb7Cp,0.529,0.0907,119.988,0.0434,0.534,0.0,0.775,220387,-6.523,0.796,1,3
847,847,847,847,4iTGIE1P09KoG0ODB8KoGt,0.842,0.26,123.999,0.0898,0.00546,0.0,0.604,246947,-5.441,0.586,1,11
